frame,player_id,team,x,y
600,237,1,1563,590
600,5,2,1058,648
600,22,2,1187,655
600,184,2,1020,571
600,103,2,561,502
600,8,1,854,499
600,261,1,602,461
600,17,2,1511,576
600,187,1,1224,509
600,259,2,220,484
600,260,2,228,591
600,3,2,304,585
600,263,2,474,384
600,256,1,1571,438
600,245,1,1153,412
600,131,1,1470,446
601,107,2,320,672
601,237,1,1559,589
601,5,2,1057,649
601,121,1,1057,526
601,103,2,565,502
601,11,1,381,673
601,184,2,1020,571
601,3,2,309,583
601,8,1,851,500
601,261,1,604,460
601,260,2,230,589
601,17,2,1510,577
601,187,1,1224,507
601,259,2,220,483
601,263,2,472,384
601,256,1,1570,437
601,245,1,1152,413
601,236,1,811,452
601,22,2,1184,655
601,131,1,1469,445
602,107,2,320,673
602,5,2,1054,649
602,237,1,1554,589
602,121,1,1059,525
602,103,2,567,503
602,11,1,382,673
602,184,2,1019,570
602,8,1,853,502
602,3,2,311,582
602,260,2,233,586
602,261,1,607,460
602,187,1,1225,505
602,255,2,743,569
602,17,2,1508,575
602,259,2,220,481
602,256,1,1569,437
602,263,2,471,384
602,245,1,1149,414
602,131,1,1468,445
602,236,1,811,452
603,107,2,320,673
603,255,2,746,568
603,11,1,384,672
603,184,2,1018,570
603,3,2,315,581
603,103,2,568,503
603,8,1,854,503
603,5,2,1051,649
603,121,1,1060,524
603,260,2,235,584
603,261,1,608,459
603,237,1,1552,590
603,22,2,1174,655
603,187,1,1225,504
603,245,1,1148,415
603,256,1,1569,437
603,17,2,1505,576
603,259,2,221,474
603,131,1,1468,444
603,236,1,811,453
603,263,2,471,382
604,107,2,321,672
604,255,2,749,564
604,11,1,385,672
604,184,2,1018,571
604,8,1,855,505
604,103,2,572,502
604,3,2,320,579
604,260,2,236,584
604,261,1,611,461
604,5,2,1048,649
604,22,2,1173,654
604,121,1,1060,524
604,237,1,1542,590
604,17,2,1505,579
604,187,1,1227,505
604,245,1,1145,415
604,256,1,1568,436
604,131,1,1469,442
604,259,2,221,465
604,236,1,811,452
604,263,2,473,379
605,107,2,321,672
605,255,2,752,564
605,11,1,386,672
605,103,2,575,501
605,184,2,1018,570
605,261,1,613,461
605,8,1,858,507
605,5,2,1046,649
605,22,2,1172,653
605,237,1,1536,590
605,260,2,238,582
605,121,1,1063,523
605,187,1,1228,505
605,3,2,326,578
605,17,2,1503,578
605,245,1,1145,412
605,256,1,1567,435
605,131,1,1468,441
605,236,1,811,452
605,263,2,471,382
606,107,2,321,670
606,103,2,578,500
606,255,2,756,563
606,11,1,387,670
606,22,2,1170,653
606,184,2,1019,571
606,8,1,860,506
606,5,2,1044,648
606,260,2,240,583
606,237,1,1531,592
606,261,1,615,460
606,187,1,1228,504
606,121,1,1064,522
606,17,2,1502,580
606,245,1,1144,413
606,3,2,329,578
606,256,1,1567,435
606,259,2,231,475
606,131,1,1468,441
606,236,1,811,452
607,107,2,321,669
607,11,1,387,671
607,255,2,759,561
607,22,2,1167,654
607,8,1,859,507
607,5,2,1042,646
607,187,1,1230,505
607,184,2,1018,570
607,260,2,245,582
607,237,1,1530,590
607,121,1,1063,521
607,261,1,618,459
607,103,2,581,498
607,17,2,1499,581
607,259,2,232,475
607,3,2,334,577
607,245,1,1141,412
607,256,1,1567,437
607,131,1,1466,441
607,266,1,597,382
607,236,1,811,452
608,107,2,321,667
608,11,1,388,670
608,255,2,765,560
608,5,2,1039,645
608,184,2,1018,570
608,8,1,865,505
608,22,2,1165,653
608,121,1,1062,519
608,187,1,1230,505
608,259,2,234,476
608,260,2,248,581
608,3,2,337,576
608,237,1,1529,589
608,17,2,1500,581
608,256,1,1566,437
608,245,1,1141,412
608,131,1,1465,441
608,266,1,598,381
608,261,1,619,459
608,236,1,811,450
608,103,2,582,498
609,107,2,323,666
609,11,1,390,669
609,184,2,1016,571
609,22,2,1162,654
609,259,2,236,476
609,3,2,341,575
609,121,1,1062,517
609,187,1,1230,504
609,5,2,1038,644
609,8,1,868,505
609,237,1,1529,588
609,255,2,768,558
609,17,2,1498,580
609,260,2,252,580
609,256,1,1566,437
609,266,1,598,382
609,131,1,1465,442
609,245,1,1141,411
609,236,1,811,450
610,107,2,324,666
610,11,1,392,669
610,187,1,1232,504
610,3,2,349,573
610,259,2,238,476
610,22,2,1159,654
610,184,2,1015,571
610,121,1,1062,517
610,8,1,867,506
610,237,1,1527,586
610,255,2,771,558
610,260,2,256,577
610,17,2,1499,579
610,131,1,1465,441
610,256,1,1566,437
610,245,1,1141,412
610,266,1,598,382
610,236,1,811,449
610,5,2,1031,645
611,107,2,326,667
611,11,1,394,669
611,3,2,353,573
611,8,1,869,507
611,187,1,1233,505
611,259,2,240,475
611,22,2,1155,656
611,184,2,1012,571
611,121,1,1061,517
611,255,2,775,559
611,260,2,260,575
611,17,2,1498,577
611,131,1,1465,440
611,256,1,1567,436
611,237,1,1526,585
611,245,1,1140,411
611,266,1,597,380
611,236,1,811,449
611,5,2,1028,645
612,11,1,396,669
612,107,2,326,667
612,255,2,782,560
612,259,2,243,475
612,184,2,1012,570
612,121,1,1060,516
612,187,1,1233,504
612,8,1,875,507
612,131,1,1465,440
612,3,2,359,570
612,22,2,1151,655
612,17,2,1498,578
612,5,2,1028,646
612,260,2,265,572
612,256,1,1566,433
612,245,1,1138,411
612,237,1,1517,583
612,266,1,597,380
612,236,1,811,449
613,121,1,1056,517
613,11,1,397,669
613,107,2,328,667
613,187,1,1232,502
613,184,2,1010,569
613,5,2,1027,647
613,259,2,244,475
613,255,2,788,560
613,260,2,268,572
613,8,1,877,508
613,131,1,1465,440
613,22,2,1149,655
613,103,2,601,497
613,17,2,1497,580
613,245,1,1134,412
613,256,1,1565,431
613,237,1,1509,584
613,266,1,597,380
614,5,2,1024,645
614,121,1,1056,516
614,260,2,274,571
614,184,2,1013,568
614,187,1,1233,502
614,255,2,794,559
614,107,2,331,665
614,103,2,605,498
614,11,1,399,668
614,131,1,1465,440
614,22,2,1148,656
614,259,2,247,474
614,17,2,1497,577
614,8,1,882,508
614,266,1,597,379
614,256,1,1565,431
614,237,1,1512,588
614,245,1,1137,414
615,184,2,1014,568
615,260,2,278,571
615,121,1,1054,515
615,5,2,1022,645
615,187,1,1233,503
615,103,2,606,499
615,107,2,331,665
615,11,1,400,669
615,17,2,1497,579
615,22,2,1147,656
615,255,2,798,559
615,131,1,1464,440
615,266,1,598,379
615,256,1,1565,431
615,245,1,1135,411
615,259,2,249,475
616,184,2,1012,568
616,260,2,283,570
616,121,1,1053,515
616,3,2,382,568
616,11,1,403,669
616,187,1,1233,503
616,103,2,608,498
616,5,2,1017,643
616,107,2,332,665
616,131,1,1463,440
616,17,2,1497,579
616,255,2,801,559
616,22,2,1142,657
616,266,1,598,378
616,245,1,1134,409
616,261,1,636,460
616,256,1,1563,432
616,259,2,250,476
617,3,2,385,567
617,184,2,1013,569
617,121,1,1053,514
617,103,2,611,499
617,187,1,1234,502
617,17,2,1496,580
617,11,1,403,668
617,5,2,1013,643
617,261,1,637,459
617,107,2,334,665
617,22,2,1141,658
617,255,2,803,557
617,131,1,1458,440
617,260,2,287,570
617,245,1,1133,408
617,266,1,597,377
617,8,1,891,511
617,259,2,253,476
617,256,1,1563,431
618,3,2,390,568
618,121,1,1052,514
618,184,2,1010,569
618,187,1,1234,503
618,8,1,892,511
618,261,1,639,461
618,5,2,1007,643
618,103,2,615,498
618,107,2,335,666
618,22,2,1134,658
618,255,2,807,558
618,11,1,406,668
618,17,2,1494,582
618,131,1,1458,440
618,245,1,1132,407
618,256,1,1562,431
618,259,2,257,476
618,266,1,597,377
619,3,2,396,566
619,121,1,1051,513
619,8,1,895,512
619,184,2,1010,570
619,187,1,1235,502
619,237,1,1491,582
619,261,1,641,461
619,22,2,1131,658
619,107,2,336,667
619,255,2,808,556
619,245,1,1132,408
619,103,2,616,498
619,5,2,1000,643
619,131,1,1457,441
619,11,1,402,668
619,256,1,1561,430
619,259,2,258,476
620,8,1,896,514
620,121,1,1049,513
620,184,2,1009,569
620,107,2,337,666
620,261,1,641,462
620,187,1,1236,501
620,237,1,1489,581
620,22,2,1128,658
620,5,2,1000,641
620,3,2,402,565
620,245,1,1130,408
620,131,1,1455,440
620,11,1,402,667
620,255,2,810,554
620,260,2,300,564
620,103,2,618,498
620,256,1,1561,428
620,259,2,260,476
621,8,1,902,515
621,121,1,1047,513
621,107,2,339,666
621,260,2,304,563
621,22,2,1127,659
621,261,1,643,461
621,237,1,1487,582
621,187,1,1237,501
621,184,2,1007,568
621,131,1,1456,439
621,3,2,406,562
621,245,1,1128,408
621,5,2,998,640
621,11,1,403,667
621,103,2,620,497
621,255,2,811,553
621,256,1,1560,426
621,259,2,262,477
622,8,1,904,515
622,261,1,644,462
622,260,2,307,561
622,22,2,1126,658
622,187,1,1238,502
622,107,2,339,666
622,184,2,1008,568
622,121,1,1044,513
622,237,1,1488,583
622,131,1,1455,438
622,245,1,1128,409
622,5,2,995,638
622,103,2,621,498
622,11,1,402,664
622,3,2,411,562
622,255,2,810,553
622,256,1,1559,427
622,259,2,263,476
623,5,2,992,636
623,260,2,311,560
623,261,1,643,461
623,8,1,906,516
623,22,2,1122,659
623,3,2,416,562
623,187,1,1238,501
623,107,2,337,664
623,184,2,1007,567
623,131,1,1454,438
623,103,2,623,498
623,245,1,1125,407
623,11,1,401,661
623,237,1,1485,583
623,121,1,1043,514
623,255,2,810,552
623,259,2,264,477
623,256,1,1558,426
624,5,2,987,636
624,8,1,909,515
624,22,2,1120,659
624,260,2,317,561
624,261,1,644,461
624,187,1,1239,501
624,3,2,423,562
624,184,2,1007,568
624,131,1,1453,438
624,121,1,1042,512
624,107,2,336,665
624,245,1,1126,407
624,103,2,624,498
624,237,1,1483,582
624,11,1,402,661
624,259,2,266,473
624,256,1,1558,425
624,255,2,809,552
625,5,2,984,636
625,8,1,910,515
625,261,1,645,461
625,22,2,1118,660
625,187,1,1241,500
625,3,2,429,564
625,184,2,1006,569
625,259,2,268,474
625,121,1,1042,511
625,131,1,1451,438
625,245,1,1125,407
625,11,1,406,660
625,103,2,625,497
625,260,2,322,561
625,107,2,335,664
625,237,1,1471,582
625,17,2,1483,582
625,256,1,1558,424
626,5,2,979,635
626,8,1,912,515
626,261,1,644,461
626,187,1,1243,500
626,259,2,270,473
626,22,2,1115,663
626,184,2,1006,570
626,131,1,1452,439
626,245,1,1124,407
626,11,1,407,659
626,121,1,1039,511
626,107,2,331,663
626,260,2,330,559
626,103,2,626,497
626,237,1,1467,581
626,3,2,435,562
626,17,2,1483,581
626,256,1,1558,423
627,5,2,975,637
627,261,1,645,460
627,259,2,273,474
627,187,1,1243,499
627,184,2,1007,571
627,121,1,1040,511
627,8,1,914,516
627,245,1,1123,406
627,107,2,328,662
627,11,1,408,658
627,237,1,1460,579
627,103,2,628,497
627,131,1,1450,439
627,260,2,336,559
627,22,2,1113,665
627,256,1,1558,423
628,261,1,646,460
628,5,2,974,635
628,259,2,274,474
628,260,2,343,560
628,187,1,1243,499
628,184,2,1008,571
628,107,2,326,663
628,245,1,1124,406
628,8,1,916,515
628,11,1,408,657
628,237,1,1456,578
628,103,2,633,497
628,121,1,1038,510
628,131,1,1450,439
628,3,2,448,560
628,256,1,1558,423
629,5,2,973,633
629,261,1,647,459
629,260,2,348,558
629,3,2,453,560
629,259,2,277,474
629,107,2,325,665
629,184,2,1008,571
629,245,1,1123,407
629,11,1,408,656
629,8,1,918,515
629,187,1,1244,499
629,237,1,1454,578
629,103,2,634,497
629,131,1,1448,438
629,268,1,842,444
629,256,1,1558,423
629,255,2,816,550
629,121,1,1037,511
630,5,2,969,633
630,260,2,353,558
630,8,1,921,516
630,3,2,458,560
630,261,1,649,460
630,107,2,326,666
630,259,2,278,473
630,184,2,1008,572
630,245,1,1122,407
630,237,1,1452,579
630,11,1,405,658
630,187,1,1244,499
630,103,2,635,498
630,255,2,815,550
630,268,1,842,444
630,131,1,1448,438
630,256,1,1557,421
631,5,2,967,633
631,260,2,359,557
631,22,2,1100,665
631,3,2,465,561
631,8,1,923,516
631,261,1,650,461
631,259,2,279,473
631,245,1,1123,409
631,107,2,327,666
631,184,2,1009,572
631,11,1,403,660
631,103,2,636,499
631,237,1,1449,580
631,268,1,843,445
631,187,1,1244,498
631,131,1,1448,438
631,263,2,474,381
631,256,1,1557,421
631,255,2,815,549
632,22,2,1098,667
632,8,1,926,516
632,259,2,280,473
632,184,2,1008,569
632,261,1,651,460
632,107,2,330,665
632,103,2,637,500
632,245,1,1122,409
632,187,1,1244,498
632,11,1,400,660
632,5,2,962,632
632,268,1,845,446
632,131,1,1447,437
632,237,1,1448,582
632,3,2,472,559
632,263,2,472,380
632,260,2,365,558
632,256,1,1558,421
633,22,2,1092,670
633,184,2,1008,570
633,103,2,638,501
633,187,1,1245,499
633,107,2,330,665
633,261,1,652,462
633,259,2,281,473
633,8,1,927,517
633,245,1,1122,408
633,3,2,476,559
633,268,1,845,445
633,11,1,398,660
633,121,1,1026,511
633,131,1,1444,437
633,17,2,1469,580
633,237,1,1444,583
633,263,2,471,380
633,5,2,957,632
633,260,2,376,558
633,256,1,1557,420
634,5,2,950,631
634,187,1,1244,499
634,22,2,1089,671
634,103,2,639,502
634,184,2,1007,569
634,260,2,384,557
634,261,1,652,461
634,107,2,329,665
634,121,1,1027,513
634,259,2,282,473
634,17,2,1465,582
634,245,1,1122,409
634,8,1,930,518
634,268,1,845,446
634,3,2,482,558
634,11,1,398,659
634,274,1,582,378
634,131,1,1443,437
634,237,1,1440,579
634,263,2,470,380
634,256,1,1556,420
635,3,2,489,559
635,187,1,1244,499
635,5,2,946,632
635,22,2,1085,671
635,103,2,640,503
635,260,2,388,557
635,107,2,328,664
635,17,2,1463,583
635,121,1,1025,512
635,184,2,1007,568
635,261,1,651,461
635,274,1,580,377
635,11,1,390,659
635,8,1,930,518
635,259,2,283,473
635,263,2,470,380
635,245,1,1120,409
635,131,1,1440,439
635,237,1,1437,574
635,268,1,844,446
636,3,2,495,559
636,260,2,393,556
636,187,1,1244,499
636,22,2,1081,670
636,8,1,934,520
636,5,2,938,631
636,121,1,1020,512
636,103,2,640,503
636,263,2,468,380
636,17,2,1461,580
636,184,2,1008,569
636,274,1,578,379
636,107,2,323,662
636,261,1,650,458
636,11,1,384,660
636,259,2,284,475
636,131,1,1438,440
636,237,1,1433,575
636,245,1,1117,410
636,255,2,807,548
636,268,1,844,446
637,3,2,498,560
637,187,1,1245,500
637,22,2,1079,670
637,5,2,936,630
637,121,1,1018,513
637,8,1,934,521
637,260,2,399,554
637,255,2,804,548
637,263,2,466,381
637,11,1,380,660
637,17,2,1459,580
637,103,2,640,503
637,237,1,1429,576
637,107,2,320,661
637,184,2,1009,569
637,274,1,574,378
637,261,1,648,458
637,131,1,1436,441
637,259,2,285,475
637,268,1,843,447
637,245,1,1116,408
638,5,2,937,629
638,8,1,937,522
638,22,2,1077,670
638,255,2,806,550
638,187,1,1246,500
638,121,1,1015,515
638,11,1,378,660
638,263,2,465,381
638,103,2,639,503
638,274,1,572,377
638,3,2,505,560
638,184,2,1011,569
638,17,2,1456,582
638,237,1,1425,575
638,107,2,316,661
638,261,1,649,458
638,131,1,1435,441
638,260,2,407,554
638,268,1,843,446
638,259,2,286,476
638,245,1,1115,409
639,8,1,938,522
639,5,2,933,629
639,11,1,378,659
639,260,2,416,554
639,121,1,1012,514
639,255,2,805,551
639,22,2,1074,670
639,263,2,463,381
639,187,1,1246,499
639,103,2,638,502
639,274,1,572,379
639,184,2,1012,570
639,17,2,1456,581
639,237,1,1418,575
639,107,2,314,661
639,261,1,648,459
639,131,1,1434,440
639,259,2,287,476
640,8,1,938,524
640,11,1,376,660
640,5,2,929,628
640,255,2,802,551
640,260,2,423,553
640,263,2,462,381
640,103,2,639,501
640,187,1,1245,499
640,121,1,1010,514
640,22,2,1070,673
640,184,2,1011,570
640,17,2,1455,581
640,237,1,1414,576
640,274,1,570,378
640,261,1,648,460
640,107,2,313,661
640,131,1,1433,440
640,268,1,843,446
640,259,2,287,478
641,8,1,940,526
641,260,2,429,553
641,263,2,461,380
641,255,2,802,551
641,22,2,1066,675
641,131,1,1430,440
641,184,2,1010,569
641,187,1,1245,499
641,274,1,566,375
641,103,2,637,500
641,11,1,371,660
641,17,2,1453,582
641,261,1,647,460
641,107,2,308,660
641,121,1,1008,513
641,5,2,924,629
641,237,1,1410,577
641,268,1,842,446
641,259,2,287,478
642,260,2,436,556
642,22,2,1062,676
642,8,1,943,528
642,263,2,460,380
642,255,2,803,552
642,184,2,1011,569
642,131,1,1428,440
642,3,2,528,557
642,274,1,565,375
642,17,2,1451,585
642,103,2,636,501
642,261,1,649,460
642,11,1,362,661
642,187,1,1245,499
642,107,2,306,661
642,5,2,918,631
642,121,1,1005,513
642,268,1,843,446
642,237,1,1409,579
642,259,2,288,478
643,8,1,944,523
643,3,2,535,557
643,263,2,459,380
643,22,2,1057,676
643,184,2,1012,570
643,11,1,355,662
643,131,1,1427,441
643,187,1,1244,499
643,255,2,806,552
643,5,2,914,630
643,274,1,563,376
643,107,2,304,662
643,103,2,637,501
643,261,1,649,459
643,17,2,1446,587
643,121,1,1004,512
643,276,1,1540,417
643,268,1,841,446
643,260,2,441,555
644,8,1,942,519
644,11,1,354,663
644,3,2,539,558
644,22,2,1051,678
644,263,2,458,381
644,255,2,807,553
644,184,2,1012,570
644,131,1,1424,442
644,5,2,910,629
644,17,2,1443,587
644,103,2,637,502
644,187,1,1244,499
644,107,2,300,662
644,261,1,648,459
644,121,1,1003,512
644,276,1,1539,416
644,277,1,842,446
644,274,1,559,372
644,260,2,449,555
645,8,1,942,520
645,5,2,906,631
645,131,1,1421,442
645,11,1,351,664
645,22,2,1048,678
645,263,2,455,379
645,184,2,1012,572
645,260,2,454,555
645,103,2,637,503
645,17,2,1438,587
645,187,1,1244,499
645,255,2,809,554
645,121,1,999,513
645,261,1,647,458
645,107,2,298,663
645,3,2,544,559
645,237,1,1397,573
645,277,1,843,446
645,276,1,1537,416
645,274,1,557,374
646,5,2,905,631
646,8,1,941,520
646,22,2,1046,678
646,103,2,637,505
646,131,1,1419,443
646,260,2,459,555
646,11,1,348,664
646,184,2,1012,574
646,187,1,1243,499
646,263,2,452,381
646,3,2,551,559
646,17,2,1436,585
646,255,2,809,556
646,121,1,996,512
646,237,1,1396,572
646,107,2,294,663
646,261,1,646,458
646,276,1,1535,416
646,277,1,842,446
646,274,1,555,375
647,5,2,902,631
647,22,2,1044,679
647,8,1,943,520
647,103,2,637,506
647,187,1,1244,498
647,131,1,1417,442
647,260,2,465,554
647,237,1,1393,569
647,184,2,1014,575
647,121,1,996,513
647,17,2,1435,585
647,11,1,345,662
647,107,2,296,663
647,263,2,450,381
647,261,1,646,458
647,3,2,559,559
647,255,2,815,556
647,276,1,1534,414
648,8,1,944,519
648,255,2,818,557
648,103,2,638,507
648,5,2,898,632
648,3,2,564,557
648,22,2,1037,681
648,187,1,1245,498
648,131,1,1418,441
648,184,2,1017,574
648,237,1,1388,570
648,121,1,996,514
648,17,2,1434,584
648,107,2,295,663
648,260,2,472,555
648,261,1,646,458
648,11,1,344,664
648,276,1,1534,413
648,263,2,447,380
649,8,1,946,520
649,255,2,822,556
649,103,2,638,507
649,3,2,567,558
649,131,1,1415,441
649,187,1,1245,498
649,5,2,891,631
649,17,2,1432,584
649,22,2,1036,683
649,184,2,1017,574
649,121,1,995,515
649,237,1,1384,571
649,107,2,291,662
649,261,1,645,459
649,260,2,479,556
649,11,1,331,661
649,276,1,1533,412
649,245,1,1098,409
649,268,1,843,445
649,274,1,551,374
650,8,1,947,518
650,103,2,639,508
650,255,2,825,557
650,3,2,571,559
650,17,2,1427,588
650,187,1,1248,498
650,131,1,1415,442
650,184,2,1017,572
650,237,1,1381,571
650,121,1,994,514
650,260,2,484,557
650,107,2,293,661
650,261,1,646,459
650,11,1,328,665
650,245,1,1096,407
650,22,2,1036,684
650,5,2,884,633
650,274,1,550,374
650,268,1,842,445
650,276,1,1532,411
651,255,2,829,558
651,103,2,641,508
651,17,2,1426,588
651,8,1,949,516
651,3,2,573,559
651,260,2,491,559
651,187,1,1247,499
651,184,2,1019,572
651,121,1,995,515
651,131,1,1412,443
651,237,1,1380,571
651,22,2,1028,683
651,5,2,880,632
651,107,2,293,660
651,11,1,323,667
651,261,1,645,460
651,259,2,302,478
651,274,1,548,374
651,245,1,1095,407
651,276,1,1532,411
651,268,1,841,445
652,255,2,833,560
652,103,2,641,507
652,8,1,948,516
652,17,2,1424,589
652,3,2,579,558
652,22,2,1023,683
652,260,2,494,560
652,11,1,321,667
652,121,1,996,516
652,184,2,1020,573
652,237,1,1378,569
652,259,2,303,478
652,274,1,546,374
652,261,1,644,460
652,245,1,1094,407
652,5,2,880,632
652,276,1,1531,411
652,107,2,292,660
652,187,1,1248,498
652,131,1,1411,444
652,268,1,841,445
653,255,2,835,562
653,8,1,948,516
653,103,2,641,506
653,11,1,320,666
653,22,2,1021,684
653,259,2,304,478
653,260,2,498,561
653,17,2,1421,589
653,184,2,1020,572
653,121,1,994,517
653,237,1,1373,567
653,3,2,582,558
653,245,1,1094,406
653,274,1,544,374
653,261,1,644,461
653,5,2,880,633
653,276,1,1530,411
653,187,1,1249,498
653,107,2,292,659
654,22,2,1020,683
654,8,1,949,516
654,255,2,843,563
654,103,2,642,505
654,17,2,1418,589
654,259,2,305,475
654,121,1,994,519
654,237,1,1371,566
654,11,1,316,668
654,245,1,1092,408
654,260,2,502,561
654,5,2,878,634
654,261,1,646,460
654,274,1,541,376
654,184,2,1020,572
654,107,2,292,660
654,276,1,1530,411
655,22,2,1017,685
655,259,2,307,477
655,5,2,876,635
655,103,2,641,505
655,17,2,1418,588
655,260,2,505,562
655,8,1,950,515
655,245,1,1090,408
655,237,1,1369,566
655,121,1,994,519
655,261,1,647,461
655,184,2,1018,571
655,274,1,539,376
655,107,2,292,661
655,255,2,847,565
655,11,1,305,667
655,276,1,1529,411
655,268,1,843,445
656,5,2,872,637
656,22,2,1014,685
656,259,2,307,476
656,260,2,508,560
656,255,2,855,564
656,17,2,1417,587
656,103,2,642,506
656,121,1,994,518
656,237,1,1366,566
656,274,1,536,375
656,8,1,950,514
656,261,1,647,460
656,107,2,292,662
656,245,1,1089,408
656,184,2,1020,571
656,11,1,304,670
656,276,1,1529,411
656,268,1,844,445
657,255,2,860,565
657,5,2,868,635
657,22,2,1011,687
657,274,1,536,374
657,8,1,950,515
657,103,2,643,506
657,17,2,1415,588
657,245,1,1089,408
657,121,1,992,520
657,259,2,307,478
657,184,2,1024,571
657,107,2,294,665
657,261,1,646,460
657,237,1,1365,564
657,260,2,511,561
657,276,1,1528,411
657,268,1,844,446
657,3,2,599,559
658,5,2,866,636
658,3,2,601,558
658,255,2,864,565
658,237,1,1359,566
658,22,2,1009,689
658,8,1,950,515
658,245,1,1087,409
658,274,1,534,373
658,17,2,1413,588
658,103,2,644,507
658,121,1,992,520
658,11,1,296,669
658,276,1,1528,411
658,259,2,307,479
658,184,2,1025,571
658,261,1,646,460
658,131,1,1400,445
658,277,1,844,446
658,260,2,512,561
658,263,2,436,380
659,3,2,606,559
659,5,2,864,636
659,255,2,868,566
659,274,1,533,373
659,237,1,1355,566
659,17,2,1410,590
659,245,1,1087,408
659,121,1,993,520
659,8,1,951,515
659,103,2,643,505
659,276,1,1528,411
659,22,2,1005,690
659,259,2,307,479
659,131,1,1398,444
659,11,1,295,668
659,261,1,646,458
659,263,2,436,380
659,184,2,1026,570
659,277,1,844,446
659,260,2,513,559
660,3,2,609,560
660,5,2,861,638
660,274,1,532,371
660,121,1,993,519
660,255,2,878,565
660,245,1,1085,406
660,8,1,951,516
660,103,2,643,506
660,237,1,1353,567
660,131,1,1392,445
660,259,2,308,481
660,17,2,1407,589
660,263,2,436,379
660,11,1,293,673
660,261,1,645,458
660,276,1,1526,410
660,22,2,1000,692
661,3,2,613,560
661,274,1,530,371
661,263,2,434,379
661,8,1,950,517
661,121,1,992,518
661,245,1,1084,407
661,5,2,856,640
661,131,1,1389,445
661,103,2,644,506
661,259,2,309,479
661,237,1,1350,568
661,276,1,1525,411
661,260,2,521,562
661,11,1,289,678
661,261,1,644,458
661,22,2,997,693
661,107,2,301,666
661,17,2,1405,591
662,3,2,615,561
662,274,1,528,372
662,263,2,431,379
662,260,2,526,561
662,131,1,1384,445
662,8,1,950,516
662,259,2,310,479
662,103,2,644,505
662,5,2,853,641
662,245,1,1083,406
662,121,1,991,519
662,11,1,289,678
662,237,1,1345,567
662,261,1,644,458
662,276,1,1524,411
662,22,2,993,694
662,107,2,304,665
662,17,2,1396,591
662,268,1,841,445
663,260,2,529,564
663,8,1,949,515
663,17,2,1392,590
663,255,2,898,569
663,131,1,1382,445
663,11,1,289,678
663,245,1,1083,407
663,103,2,644,505
663,259,2,311,479
663,263,2,429,381
663,5,2,849,643
663,3,2,618,562
663,121,1,990,518
663,237,1,1343,566
663,22,2,991,694
663,261,1,644,458
663,107,2,309,662
663,187,1,1248,497
663,276,1,1522,412
663,274,1,526,370
663,268,1,841,447
664,22,2,990,694
664,17,2,1390,589
664,260,2,531,564
664,255,2,901,569
664,8,1,946,515
664,131,1,1381,444
664,259,2,311,479
664,103,2,645,506
664,245,1,1082,408
664,11,1,289,677
664,263,2,426,380
664,5,2,844,643
664,237,1,1340,564
664,3,2,620,561
664,261,1,644,458
664,121,1,989,517
664,107,2,310,663
664,187,1,1249,497
664,276,1,1522,412
664,268,1,841,446
665,17,2,1388,589
665,131,1,1378,442
665,22,2,988,696
665,260,2,533,564
665,255,2,906,569
665,259,2,311,480
665,103,2,647,506
665,8,1,946,514
665,237,1,1337,564
665,263,2,423,380
665,245,1,1080,406
665,5,2,840,644
665,3,2,622,561
665,11,1,290,675
665,261,1,644,459
665,187,1,1249,498
665,121,1,987,517
665,107,2,311,664
665,276,1,1519,412
666,5,2,838,645
666,22,2,984,696
666,17,2,1385,589
666,260,2,535,566
666,255,2,911,570
666,131,1,1377,442
666,103,2,648,507
666,259,2,313,480
666,8,1,944,513
666,263,2,423,378
666,3,2,623,561
666,237,1,1336,562
666,261,1,643,460
666,107,2,311,663
666,187,1,1250,497
666,11,1,292,675
666,121,1,987,517
666,276,1,1518,411
666,245,1,1079,406
667,22,2,983,695
667,17,2,1383,589
667,5,2,836,646
667,260,2,537,567
667,8,1,945,513
667,259,2,313,479
667,103,2,649,507
667,263,2,423,378
667,131,1,1373,442
667,3,2,626,562
667,121,1,986,517
667,255,2,914,571
667,237,1,1334,562
667,184,2,1040,581
667,107,2,313,664
667,261,1,644,461
667,276,1,1518,412
667,245,1,1076,409
667,187,1,1251,497
668,260,2,540,567
668,22,2,981,695
668,8,1,944,512
668,17,2,1381,590
668,5,2,832,649
668,259,2,316,482
668,103,2,651,508
668,263,2,423,377
668,184,2,1041,581
668,3,2,629,563
668,121,1,986,517
668,255,2,920,569
668,131,1,1371,443
668,237,1,1333,562
668,261,1,645,461
668,107,2,311,666
668,276,1,1518,410
668,245,1,1076,408
669,260,2,543,569
669,22,2,980,695
669,184,2,1044,582
669,17,2,1379,591
669,8,1,944,510
669,5,2,828,648
669,103,2,654,508
669,259,2,317,481
669,263,2,422,377
669,121,1,986,518
669,255,2,926,570
669,131,1,1369,444
669,107,2,313,669
669,3,2,634,562
669,261,1,646,460
669,276,1,1519,411
669,237,1,1331,563
669,245,1,1076,409
669,268,1,842,447
670,184,2,1046,583
670,22,2,978,698
670,17,2,1376,593
670,255,2,932,572
670,259,2,320,479
670,5,2,826,648
670,263,2,422,378
670,8,1,944,511
670,121,1,984,518
670,260,2,546,569
670,103,2,655,507
670,131,1,1364,444
670,3,2,637,565
670,107,2,312,669
670,261,1,647,459
670,276,1,1520,410
670,237,1,1330,562
670,245,1,1076,408
